客场队名,主场队名,客场胜,客场负,主场胜,主场负,客场比分,主场比分
11,93,17,11,11,20,98,89
11,72,18,12,22,8,101,109
32,11,16,16,18,13,96,80
177,11,24,10,19,14,109,90
11,58,19,15,4,28,92,95
184,11,23,11,19,16,105,93
11,142,19,17,28,5,94,112
11,170,19,18,15,21,84,103
11,156,19,20,12,27,109,102
11,149,20,20,26,13,126,121
135,11,14,27,22,20,92,106
121,11,22,21,24,20,98,108
11,18,25,20,17,28,103,95
128,11,32,13,26,20,94,99
11,25,31,20,18,32,99,103
156,11,13,37,31,21,105,120
86,11,22,29,32,21,93,113
11,25,37,22,23,34,86,93
11,184,37,23,40,18,103,105
44,11,23,34,37,24,79,110
11,65,38,24,38,22,120,112
163,11,33,30,39,25,79,89
11,177,40,25,41,24,127,94
11,205,41,25,40,23,128,125
37,11,27,38,43,26,92,117
25,11,30,37,44,26,92,95
11,32,45,26,34,35,108,90
11,37,47,26,30,40,98,106
86,11,34,40,48,27,88,114
4,11,46,30,49,27,94,99
11,32,50,27,38,39,104,99
11,44,51,28,37,42,78,117
100,11,46,35,52,29,108,113
44,11,0,1,1,0,91,99
11,44,2,0,0,2,103,95
11,44,3,0,0,3,101,93
4,11,1,0,0,1,91,106
11,4,1,2,2,1,86,84
4,11,2,2,2,2,101,106
11,4,3,2,2,3,94,73
11,72,0,0,0,0,97,89
11,72,1,0,0,1,94,82
72,11,0,2,2,0,111,114
72,11,0,3,3,0,88,118
11,142,0,1,1,0,95,93
142,11,1,2,2,1,103,82
11,142,2,2,2,2,91,104
142,11,3,2,2,3,105,97
12,5,0,0,0,0,95,97
87,12,1,0,1,1,92,102
59,12,0,4,4,1,102,108
26,12,3,3,5,1,97,101
12,52,7,1,4,5,90,84
12,33,8,1,4,5,105,108
12,19,8,2,5,5,99,104
33,12,5,6,8,3,100,115
94,12,6,7,10,3,103,117
12,199,13,5,4,15,108,114
12,87,13,6,11,6,84,99
12,94,14,7,12,10,111,76
12,45,15,7,14,10,89,77
122,12,17,8,16,7,100,104
59,12,1,27,17,7,86,108
52,12,14,15,18,7,84,91
12,143,19,7,27,1,83,89
12,129,19,8,11,20,76,105
12,108,20,9,12,19,93,87
94,12,19,14,21,9,79,104
66,12,21,14,22,9,100,122
12,101,23,9,15,17,121,115
12,178,26,9,22,16,110,107
12,206,27,9,34,6,95,99
12,185,27,10,21,19,91,77
143,12,37,4,28,10,132,98
5,12,24,18,30,11,96,83
115,12,14,31,30,12,107,114
12,19,32,12,25,21,114,106
12,26,34,12,25,22,111,106
45,12,29,22,35,13,104,103
5,12,27,25,38,14,95,106
12,122,39,14,40,15,115,92
19,12,27,29,40,14,96,88
12,66,41,15,38,18,97,99
26,12,31,28,41,17,96,100
101,12,30,30,42,17,83,108
45,12,38,25,43,17,103,120
12,157,45,18,14,51,120,108
12,136,47,18,31,35,85,94
178,12,34,33,47,19,98,99
108,12,29,41,49,20,91,124
185,12,36,38,52,21,106,100
12,73,53,22,45,31,110,108
12,33,55,22,32,45,109,80
73,12,48,32,56,24,94,109
19,12,0,0,0,0,101,106
12,19,2,0,0,2,101,91
12,19,3,0,0,3,100,98
73,12,0,0,0,0,93,104
12,73,2,0,0,2,121,108
12,73,3,0,0,3,100,99
66,12,0,0,0,0,84,115
12,66,2,0,0,2,84,99
12,66,2,1,1,2,99,105
66,12,2,2,2,2,78,116
12,66,3,2,2,3,113,87
12,143,0,0,0,0,89,104
12,143,0,1,1,0,77,110
143,12,2,0,0,2,90,120
143,12,2,1,1,2,108,97
143,12,3,2,2,3,101,115
53,13,0,0,0,0,88,117
13,67,1,0,1,0,94,91
186,13,2,1,3,0,120,128
46,13,3,1,4,0,122,128
13,60,5,0,0,4,102,101
74,13,4,2,6,0,110,106
13,102,6,1,2,5,105,94
67,13,7,2,8,1,117,121
13,27,9,1,5,6,93,103
20,13,6,6,9,2,81,104
13,60,12,2,4,12,112,108
13,34,13,2,7,8,101,118
151,13,14,5,13,3,113,94
13,6,13,4,10,7,105,111
13,67,13,5,14,6,116,112
13,53,14,5,12,9,126,94
88,13,7,15,15,5,84,114
193,13,17,8,17,5,86,103
13,193,18,5,17,9,85,93
158,13,11,18,18,6,108,119
13,34,19,6,13,12,114,108
39,13,7,21,21,6,99,119
144,13,27,4,22,6,108,109
13,20,23,6,14,18,90,106
46,13,19,13,23,7,118,124
13,39,26,8,8,26,116,108
13,165,27,8,12,25,120,116
13,137,28,8,23,16,92,100
13,172,28,10,16,22,120,108
13,144,29,10,34,6,91,126
165,13,13,28,29,11,103,118
172,13,17,27,30,13,116,112
39,13,9,36,30,14,116,124
13,179,32,14,17,30,97,104
13,27,35,15,29,22,132,117
109,13,24,29,36,16,109,125
13,116,37,16,21,34,116,108
27,13,29,26,38,16,104,113
53,13,23,34,39,16,104,119
6,13,29,29,40,16,117,99
13,46,41,17,38,22,99,103
13,74,41,18,34,26,135,130
13,88,42,18,28,34,92,120
13,186,43,21,45,21,112,117
20,13,33,33,43,22,96,128
13,158,45,23,20,49,125,120
13,46,50,27,50,27,114,91
74,13,40,38,51,27,114,100
13,74,51,28,41,38,125,126
67,13,50,31,51,30,98,83
27,13,0,1,1,0,111,117
13,27,2,0,0,2,119,114
67,13,0,0,0,0,105,116
13,67,3,0,0,3,109,102
13,46,0,0,0,0,117,104
13,144,0,0,0,0,91,113
13,144,0,1,1,0,113,132
144,13,2,0,0,2,118,113
144,13,3,0,0,3,116,137
117,14,1,0,0,1,105,104
131,117,0,2,2,0,120,99
117,145,2,1,0,4,92,107
117,124,2,2,4,1,107,106
40,117,5,1,3,2,92,83
54,117,2,5,3,3,103,109
124,117,6,3,4,3,108,110
117,131,5,4,7,3,115,108
117,40,7,4,9,2,89,84
117,28,8,4,5,7,82,81
110,117,4,10,9,4,107,117
173,117,9,4,10,4,111,103
117,180,11,5,4,11,98,99
117,61,13,6,7,11,99,111
117,0,14,7,10,8,90,99
117,110,14,8,5,16,111,103
117,194,15,8,14,7,97,92
180,117,10,14,17,8,105,117
166,117,5,18,18,8,87,102
159,117,12,13,19,8,113,110
117,47,20,9,16,12,98,112
68,117,21,13,22,11,94,103
117,173,23,13,26,8,99,95
187,117,17,19,24,13,100,109
117,180,25,13,17,21,118,112
89,117,25,13,26,13,124,125
117,152,27,13,30,12,94,101
117,103,27,14,23,17,107,112
47,117,22,20,27,15,98,101
117,194,28,15,29,16,89,91
117,110,28,16,10,34,118,117
82,117,32,14,30,16,108,103
194,117,32,18,30,17,93,104
117,159,31,17,23,24,111,107
117,131,32,17,30,21,121,105
117,138,34,18,23,29,94,100
166,117,13,38,34,19,96,126
117,201,36,19,46,10,105,109
117,89,36,20,36,22,88,111
152,117,41,19,36,21,90,87
117,68,37,22,37,24,111,104
159,117,32,28,38,22,118,122
14,117,23,42,40,23,94,104
117,96,42,23,16,48,116,89
117,82,43,23,46,21,96,85
61,117,19,49,45,23,95,93
124,117,42,30,47,24,90,99
138,117,32,42,48,24,114,115
117,159,49,24,36,37,116,98
117,145,50,25,29,47,92,98
145,117,31,47,51,26,108,112
103,117,48,30,52,26,89,104
28,117,34,47,55,26,110,106
103,117,0,0,0,0,103,107
103,117,0,1,1,0,89,106
117,103,3,0,0,3,101,104
103,117,1,3,3,1,97,100
187,117,0,0,0,0,114,101
117,187,1,1,1,1,93,101
117,187,3,2,2,3,83,95
117,173,0,0,0,0,112,121
117,173,0,1,1,0,106,100
173,117,1,1,1,1,93,87
173,117,2,1,1,2,112,105
117,173,1,3,3,1,96,100
90,118,0,0,0,0,89,97
118,111,1,0,0,0,104,100
118,188,2,0,0,1,98,95
174,118,0,2,3,0,102,104
160,118,1,2,4,0,97,107
125,118,3,1,5,1,103,93
181,118,2,4,5,2,94,109
118,181,6,2,2,5,98,95
202,118,6,2,7,2,96,108
118,188,8,2,3,5,100,95
48,118,6,5,10,2,92,104
118,41,11,2,4,7,97,88
118,97,12,2,1,12,102,105
195,118,3,14,14,3,91,101
118,146,16,3,11,6,100,112
118,174,16,4,14,8,95,86
188,118,12,10,17,4,94,101
118,202,18,4,15,9,96,107
118,132,20,6,13,11,101,87
118,181,22,6,16,13,95,96
139,118,11,15,22,7,87,110
104,118,17,14,23,7,118,124
41,118,15,16,25,7,104,119
153,118,20,13,26,7,85,100
118,55,27,7,21,14,92,88
118,90,28,7,23,13,105,102
174,118,22,16,29,8,91,95
160,118,17,20,30,8,104,115
181,118,22,20,32,9,104,103
118,104,32,10,24,19,103,90
202,118,28,13,33,10,114,105
118,132,34,11,23,22,90,97
83,118,35,11,36,12,87,103
118,125,37,12,23,26,109,95
118,153,38,12,31,19,102,93
1,118,42,11,39,12,78,92
188,118,28,22,40,12,94,88
118,83,40,13,38,14,93,98
118,22,40,14,33,21,98,103
118,29,41,15,28,28,109,89
146,118,34,23,42,15,100,98
167,118,19,40,42,16,89,115
118,146,44,16,37,23,77,92
118,160,44,17,32,29,109,97
118,167,45,17,20,42,103,92
118,153,46,17,40,24,106,114
167,118,21,43,46,18,110,118
104,118,36,28,47,18,106,101
174,118,0,0,0,0,98,99
174,118,0,1,1,0,99,102
118,174,3,0,0,3,103,97
153,118,0,1,1,0,75,77
118,153,2,0,0,2,96,99
118,153,2,1,1,2,103,100
153,118,1,3,3,1,90,106
118,202,0,0,0,0,98,101
202,118,2,0,0,2,82,102
202,118,2,1,1,2,103,109
202,118,2,3,3,2,99,107
83,118,0,1,1,0,100,96
118,83,1,1,1,1,85,91
118,83,1,2,2,1,98,104
119,203,0,0,1,0,84,86
70,119,0,1,1,1,104,95
63,119,1,2,1,2,88,108
119,2,2,2,3,1,97,91
16,119,0,5,3,2,94,105
119,16,5,2,0,7,92,90
189,119,5,1,6,2,107,97
140,119,5,4,7,3,109,119
147,119,8,2,8,3,111,117
119,42,9,3,6,6,100,108
119,56,9,4,7,5,116,109
182,119,7,7,11,4,98,120
133,119,9,7,12,4,94,106
119,196,13,4,4,10,100,79
119,35,14,4,11,5,117,111
154,119,9,10,15,4,108,114
196,119,5,15,17,4,88,92
203,119,19,6,19,4,93,107
119,112,21,4,12,11,93,99
119,84,21,5,18,6,97,103
119,182,22,6,16,13,124,94
35,119,16,15,24,6,110,93
119,63,25,7,12,21,104,92
119,98,26,7,4,28,99,101
119,126,28,8,20,16,87,83
119,161,29,8,13,26,102,90
105,119,24,16,30,8,97,117
119,175,31,8,17,23,117,114
119,105,32,8,24,18,118,121
119,147,32,9,32,10,109,97
119,140,33,9,25,15,99,104
119,168,33,10,16,27,105,95
119,154,34,10,18,25,96,105
189,119,29,15,34,11,89,106
119,9,35,11,13,34,110,115
140,119,30,18,36,12,98,119
119,133,39,12,28,24,94,109
112,119,20,31,39,15,111,127
2,119,32,23,40,15,72,102
196,119,20,38,41,15,74,119
119,105,42,15,37,22,103,105
154,119,30,30,43,16,105,122
119,49,44,16,37,21,95,94
42,119,34,27,46,16,79,91
119,203,47,16,48,15,93,105
119,91,50,19,18,51,97,89
126,119,33,36,51,19,83,103
98,119,26,44,52,19,80,103
119,30,53,20,35,36,109,99
203,119,56,19,54,20,88,100
119,23,55,20,48,27,97,75
49,119,49,26,56,20,125,120
119,133,56,21,41,37,90,80
119,126,58,21,33,45,106,90
168,119,28,52,59,21,95,104
30,119,37,44,60,21,95,89
182,119,0,0,0,0,91,120
182,119,0,1,1,0,102,105
119,182,2,0,0,2,104,101
119,182,3,0,0,3,103,105
182,119,1,3,3,1,107,100
189,119,0,1,1,0,99,93
119,189,1,1,1,1,81,87
189,119,3,1,1,3,88,84
120,134,0,0,0,0,101,98
120,113,1,0,1,0,81,100
162,120,2,0,1,1,96,103
176,120,3,1,2,1,93,107
120,17,3,1,2,2,119,110
99,120,2,3,4,1,105,106
120,148,5,1,5,3,103,111
120,31,5,3,2,6,92,79
106,120,4,5,6,3,113,115
134,120,1,13,8,3,73,95
204,120,13,1,9,3,88,94
141,120,9,7,10,3,112,113
120,127,13,3,15,3,104,111
120,190,16,4,10,10,116,100
155,120,10,11,17,4,97,122
92,120,7,16,18,4,98,101
120,204,21,4,21,5,113,100
64,120,10,14,22,4,104,98
127,120,24,7,25,5,98,94
36,120,10,21,25,6,95,93
43,120,13,20,26,7,96,119
120,134,27,7,11,25,101,112
120,106,27,8,17,17,88,101
141,120,25,15,29,10,121,127
169,120,14,24,30,10,93,108
120,43,33,10,15,29,101,83
120,57,34,10,14,29,103,91
120,85,36,10,32,12,112,95
120,36,37,10,20,23,120,95
120,99,38,10,22,23,81,96
113,120,24,24,39,11,97,106
120,127,41,12,36,15,98,95
85,120,38,14,43,12,103,81
148,120,37,20,43,13,125,117
10,120,22,36,43,14,114,104
190,120,32,24,43,15,107,113
120,155,46,16,21,42,110,114
176,120,39,27,48,17,109,86
120,3,48,18,37,29,97,85
120,64,50,18,38,29,119,118
106,120,32,38,51,18,96,117
120,176,52,18,42,29,119,128
169,120,25,46,52,19,81,94
134,120,23,50,53,19,96,116
120,169,55,21,27,50,107,92
120,148,56,21,55,23,107,101
197,120,32,46,57,21,94,116
120,24,58,21,54,26,97,102
120,197,58,22,32,48,89,101
17,120,29,52,58,23,111,112
190,120,0,0,0,0,86,100
190,120,0,1,1,0,111,105
120,190,1,2,2,1,92,89
190,120,3,3,3,3,109,120
148,120,1,0,0,1,101,112
120,148,1,1,1,1,118,112
148,120,2,2,2,2,104,105
120,148,3,2,2,3,104,98
120,204,0,0,0,0,105,122
204,120,2,0,0,2,97,106
121,149,0,1,0,0,90,93
107,121,1,0,0,2,91,102
121,37,1,2,1,1,85,116
191,121,5,0,1,4,91,89
121,32,2,5,3,4,78,85
121,44,2,6,3,3,109,94
18,121,2,6,3,6,96,89
184,121,8,1,3,7,69,65
121,107,3,9,3,7,100,107
37,121,4,7,3,10,94,92
142,121,9,2,3,11,91,86
135,121,5,10,3,12,82,97
51,121,4,12,4,12,78,105
121,198,5,12,7,8,104,112
121,58,5,13,1,17,103,91
11,121,13,7,8,13,94,103
121,170,11,13,11,13,104,92
121,142,12,13,21,3,109,114
121,156,12,14,8,17,104,103
198,121,13,13,13,14,101,99
121,177,15,16,21,10,107,112
163,121,18,15,15,17,134,137
121,170,17,18,14,20,83,104
135,121,13,23,17,19,94,99
142,121,31,5,18,20,115,127
121,93,19,20,15,28,127,99
121,100,21,20,29,13,105,103
121,72,22,20,35,8,93,103
121,11,22,21,24,20,98,108
114,121,7,36,22,22,84,92
121,51,23,22,8,37,92,100
93,121,15,35,23,24,97,104
121,198,24,24,26,22,102,91
198,121,26,23,25,24,116,113
149,121,33,18,25,25,108,131
191,121,39,13,27,25,89,105
177,121,36,19,28,25,89,104
25,121,23,33,31,25,92,105
121,163,32,25,30,28,113,117
121,128,32,26,37,19,112,115
58,121,13,47,33,27,118,123
121,4,34,27,38,23,105,108
65,121,38,24,34,28,104,108
149,121,41,23,35,28,120,108
114,121,14,49,35,29,99,113
86,121,32,36,39,30,75,93
156,121,18,50,40,30,117,127
121,205,41,30,44,26,91,130
121,135,41,31,31,41,89,94
121,191,42,33,51,24,92,100
184,121,52,24,42,34,115,112
205,121,51,26,42,35,113,88
170,121,27,51,42,36,103,116
121,25,43,36,36,43,104,116
206,122,0,0,0,0,106,112
108,122,1,1,2,0,93,117
122,185,3,0,0,3,105,110
66,122,4,0,3,1,103,98
122,5,3,2,3,2,98,104
164,122,3,3,3,3,103,124
122,192,6,4,5,6,114,122
178,122,9,4,7,6,114,117
122,136,8,6,6,6,111,89
19,122,8,7,10,6,87,103
122,73,11,6,11,8,100,106
171,122,7,14,11,8,95,98
122,192,12,8,12,9,125,88
73,122,14,9,13,8,94,107
122,136,14,8,10,10,94,90
129,122,11,15,16,8,90,106
157,122,4,22,17,9,78,118
122,150,18,9,16,12,100,99
108,122,12,18,20,10,112,122
33,122,12,20,21,10,123,131
171,122,13,20,24,10,116,104
192,122,19,17,24,11,94,112
122,129,26,11,15,24,110,115
178,122,22,17,27,12,89,108
115,122,12,28,28,12,93,113
122,38,33,12,11,33,106,116
122,52,33,13,22,24,128,122
122,115,34,13,14,32,126,123
185,122,25,23,35,13,108,116
101,122,21,24,36,13,98,114
94,122,21,26,37,13,114,117
122,143,38,13,45,4,108,116
199,122,20,32,39,14,95,121
26,122,28,25,40,14,101,98
12,122,39,14,40,15,115,92
122,178,40,16,30,27,116,103
122,199,41,16,22,34,119,123
122,150,42,18,39,20,98,103
122,33,42,20,26,36,104,96
150,122,41,21,43,20,108,120
129,122,35,32,44,22,94,128
206,122,61,11,50,22,92,111
122,66,51,22,49,23,119,100
122,19,52,22,39,35,82,88
150,122,47,27,52,23,117,119
122,108,53,24,32,46,124,102
122,129,54,24,42,37,115,120
122,171,54,25,31,48,112,114
157,122,16,64,54,26,79,112
122,206,55,26,65,15,98,102
178,122,0,0,0,0,70,108
178,122,0,1,1,0,85,84
122,178,1,1,1,1,131,102
122,178,2,1,1,2,119,108
122,206,0,0,0,0,92,124
206,122,1,1,1,1,100,96
206,122,2,1,1,2,97,111
122,206,2,2,2,2,95,91
122,143,1,0,0,1,91,118
143,122,1,1,1,1,105,133
123,60,0,0,0,0,103,97
165,123,0,1,1,0,110,113
158,123,1,1,2,0,96,113
123,151,3,0,3,0,85,83
116,123,1,3,4,1,92,112
88,123,2,3,5,1,85,97
67,123,4,2,6,1,112,102
95,123,3,6,6,3,119,117
123,20,6,4,5,5,88,104
186,123,6,4,6,5,103,105
39,123,4,7,7,5,105,124
27,123,6,7,8,5,115,111
123,158,8,6,7,7,109,111
123,172,8,7,5,9,101,116
123,109,8,8,6,9,132,129
20,123,8,9,9,8,88,106
123,53,10,8,8,8,112,103
102,123,6,10,11,8,115,126
200,123,7,13,12,8,92,101
123,74,13,8,10,11,102,99
186,123,15,7,14,8,102,99
46,123,13,10,14,9,96,99
74,123,13,14,16,11,110,108
123,46,17,12,17,12,117,112
116,123,9,20,18,12,100,112
123,193,20,12,20,14,80,114
151,123,22,13,20,13,88,114
123,34,21,13,16,16,94,98
123,6,22,16,19,18,109,94
193,123,24,16,23,16,95,103
123,200,26,19,18,27,114,105
179,123,16,29,27,19,98,109
6,123,24,25,28,21,128,100
193,123,30,21,28,22,102,114
130,123,22,29,29,22,99,105
123,27,30,22,28,22,90,93
13,123,36,15,30,23,109,118
144,123,45,8,31,23,130,114
123,102,31,24,32,21,98,120
53,123,23,33,31,25,105,116
158,123,19,39,32,25,93,110
123,130,35,25,24,35,109,114
123,165,35,26,19,42,111,118
130,123,26,35,35,28,126,121
137,123,41,24,36,29,104,112
123,67,38,29,39,28,123,102
172,123,27,41,39,29,94,110
123,186,41,30,50,22,125,137
123,179,41,31,31,41,92,91
34,123,40,37,43,33,79,110
123,193,44,33,42,36,103,100
123,165,45,33,22,57,99,120
123,109,45,34,38,41,106,105
123,116,46,34,31,49,100,98
123,186,0,0,0,0,87,118
186,123,2,0,0,2,113,115
123,186,1,3,3,1,99,105
103,180,1,1,0,2,107,94
194,180,3,0,0,3,107,99
180,96,1,5,1,4,91,98
180,47,2,6,3,6,104,96
180,117,3,7,6,4,99,116
180,61,3,8,3,9,96,106
117,180,11,5,4,11,98,99
180,173,5,11,12,4,91,101
180,187,6,12,8,11,127,111
180,0,7,12,9,8,116,119
14,180,7,14,7,13,83,97
180,28,8,13,8,13,91,97
166,180,5,16,9,14,105,118
180,117,10,14,17,8,105,117
180,166,11,15,5,19,102,93
180,138,12,15,9,17,121,112
180,145,13,15,8,21,97,92
96,180,7,21,14,15,93,100
82,180,24,9,15,15,125,119
61,180,11,20,15,16,105,114
180,124,16,16,17,16,85,100
180,103,16,17,19,13,106,113
124,180,18,17,16,18,103,100
117,180,25,13,17,21,118,112
194,180,23,16,17,22,110,105
47,180,22,18,19,23,89,104
180,187,20,23,19,23,110,115
180,110,20,25,10,33,129,125
145,180,17,27,21,25,83,96
180,173,22,25,29,15,106,111
180,152,22,27,33,15,106,114
180,131,22,28,29,20,97,96
187,180,27,24,23,28,93,95
180,103,24,28,30,21,108,103
110,180,12,39,25,28,112,108
173,180,37,16,25,29,106,102
54,180,26,29,26,30,114,105
180,194,29,31,35,25,91,89
180,124,30,31,33,26,103,87
180,145,31,31,21,40,103,106
21,180,27,34,31,32,95,112
180,159,33,32,32,29,110,113
201,180,53,12,33,33,115,107
159,180,33,31,33,34,93,95
40,180,48,18,35,34,77,93
180,82,38,34,50,22,119,125
180,54,39,35,38,36,97,108
68,180,44,32,40,36,109,114
180,194,41,37,44,33,93,101
145,180,31,49,41,38,78,99
173,180,55,25,42,38,98,91
180,110,42,39,17,64,121,102
181,90,0,0,0,1,95,104
202,181,2,0,0,1,85,105
181,188,1,1,0,2,93,113
69,181,3,0,1,2,84,95
181,153,2,2,3,3,99,108
181,146,2,3,2,2,89,117
181,118,2,4,5,2,94,109
181,202,3,6,6,4,95,101
167,181,4,7,3,7,89,103
15,181,3,10,6,7,80,97
195,181,3,11,7,7,88,90
181,111,9,7,7,9,107,92
29,181,6,10,10,7,105,99
48,181,7,12,11,8,84,97
160,181,8,13,12,10,81,99
181,160,15,11,11,14,96,89
181,139,16,11,9,14,97,106
181,188,16,12,14,14,83,93
118,181,22,6,16,13,95,96
132,181,15,14,17,14,85,101
62,181,10,23,20,14,85,88
181,132,21,14,15,18,83,104
146,181,21,13,21,16,105,103
181,62,21,18,12,26,98,116
181,8,22,19,15,23,107,118
181,118,22,20,32,9,104,103
181,160,24,21,22,22,86,99
153,181,28,17,24,22,104,107
174,181,27,22,26,22,101,99
22,181,30,21,28,24,104,102
181,1,28,25,42,12,99,93
181,153,29,25,35,20,112,107
132,181,30,28,32,25,103,91
160,181,30,28,32,26,112,105
181,104,32,27,32,27,86,101
104,181,33,27,32,28,105,102
181,174,32,29,34,28,110,117
182,16,0,0,0,0,105,96
182,70,1,0,0,0,109,102
126,182,1,1,2,0,95,85
105,182,1,3,2,1,93,87
84,182,5,2,3,3,113,110
182,126,4,4,3,5,117,119
182,154,4,5,4,5,108,119
2,182,5,5,4,7,89,93
49,182,8,2,5,7,103,131
63,182,3,11,6,7,101,117
182,119,7,7,11,4,98,120
133,182,9,8,7,8,116,124
154,182,8,9,8,8,105,107
182,203,9,8,15,4,92,114
203,182,17,4,9,10,134,126
42,182,12,9,10,11,89,101
56,182,12,13,12,12,103,125
182,2,14,12,15,11,120,97
182,9,19,14,8,26,112,104
154,182,15,18,20,14,112,125
182,196,21,14,9,25,79,88
182,42,21,15,18,17,91,103
147,182,29,9,21,17,117,109
182,175,21,18,16,23,100,105
182,23,21,19,24,16,95,105
182,112,21,20,16,20,79,92
35,182,26,17,23,22,106,119
182,133,24,22,24,20,125,80
182,105,25,22,28,18,110,118
140,182,30,17,26,23,109,140
182,84,27,23,31,14,108,114
182,168,28,24,18,33,111,117
182,140,28,25,30,21,116,107
182,147,29,25,37,17,96,106
182,98,31,26,16,37,103,105
182,91,31,28,16,42,118,110
182,175,33,28,26,33,108,112
161,182,22,42,34,30,81,111
112,182,22,40,35,30,100,108
140,182,37,30,36,30,108,78
9,182,22,46,37,31,78,116
23,182,44,27,39,31,100,91
182,189,39,32,47,24,94,103
147,182,49,24,39,33,81,98
182,168,41,33,27,47,112,102
182,126,42,33,33,42,116,98
182,105,43,33,52,24,114,132
161,182,23,54,43,34,98,101
189,182,53,25,44,34,82,78
168,182,28,51,44,35,100,121
182,154,45,36,44,37,95,99
182,119,0,1,1,0,102,105
119,182,3,0,0,3,103,105
119,182,3,2,2,3,103,94
183,134,2,0,0,2,104,93
183,148,3,0,2,1,118,137
183,127,3,1,2,1,116,101
155,183,2,3,4,1,99,98
183,57,5,3,4,4,117,123
106,183,4,4,6,4,111,122
43,183,4,7,7,4,85,109
183,176,8,4,7,4,120,123
183,190,9,5,7,6,93,86
71,183,8,7,10,5,84,113
36,183,4,11,11,5,95,114
183,134,13,5,3,15,103,109
162,183,9,9,13,6,97,88
92,183,6,13,14,7,88,98
183,141,15,8,13,10,116,112
183,24,17,9,20,5,81,114
183,17,17,10,13,15,114,97
190,183,12,15,19,11,92,100
197,183,13,14,20,11,98,107
183,120,21,11,24,5,86,117
155,183,14,21,22,13,99,113
183,71,23,13,19,17,80,83
183,99,23,14,16,18,114,107
183,197,25,14,15,22,103,100
120,183,28,10,26,14,104,92
31,183,7,31,26,15,104,114
127,183,31,9,27,15,113,126
169,183,15,25,28,15,98,119
190,183,20,20,29,15,88,87
204,183,33,11,29,17,90,97
183,176,30,17,26,20,117,115
10,183,16,30,31,17,92,106
162,183,29,19,32,17,108,122
183,31,33,17,9,40,101,95
99,183,25,26,35,17,112,113
183,155,36,17,18,35,134,108
183,162,37,18,33,21,115,112
183,148,39,18,39,20,93,101
17,183,23,35,39,19,110,118
183,92,41,19,19,43,101,89
24,183,46,15,42,19,86,112
134,183,22,45,44,22,86,124
183,10,46,22,26,43,118,111
148,183,51,22,49,22,118,107
183,36,49,23,39,33,96,105
183,155,51,25,25,52,145,130
183,106,52,25,33,44,116,123
183,113,52,26,39,39,110,112
197,183,32,47,52,27,104,111
183,197,54,27,33,48,100,105
127,183,1,0,0,1,112,105
183,127,1,2,2,1,120,123
127,183,3,1,1,3,98,108
183,127,2,3,3,2,98,99
44,184,1,0,2,0,90,104
184,114,6,1,2,4,113,101
184,121,8,1,3,7,69,65
184,191,9,1,9,1,93,119
156,184,2,9,9,2,98,92
51,184,4,10,10,3,86,91
170,184,9,5,11,3,89,102
191,184,15,2,13,4,96,105
184,114,14,4,4,13,114,112
163,184,12,8,15,4,95,100
184,142,16,4,18,2,93,105
184,107,18,5,10,14,115,111
198,184,12,12,19,5,99,90
184,191,20,7,21,7,117,111
100,184,21,8,21,8,104,103
86,184,14,19,22,10,79,115
184,4,23,10,24,10,105,114
184,11,23,11,19,16,105,93
184,51,24,11,5,33,120,96
135,184,13,24,25,11,82,97
184,37,26,11,16,21,113,99
184,93,27,11,14,27,113,120
121,184,18,19,27,12,101,112
142,184,31,6,28,12,131,106
25,184,15,27,28,13,98,110
184,142,29,13,33,6,113,126
184,163,29,14,26,18,113,111
177,184,30,16,31,14,94,99
184,44,32,14,16,28,93,87
184,18,33,14,17,30,101,114
4,184,30,19,33,15,90,101
32,184,27,22,34,15,111,117
128,184,34,17,35,15,109,98
184,163,35,16,29,24,127,118
184,149,36,16,34,19,95,110
184,177,36,17,36,20,100,111
65,184,37,17,36,18,76,98
114,184,12,42,37,18,102,113
149,184,37,20,38,18,105,110
37,184,23,32,39,18,98,102
191,184,42,17,41,19,102,100
18,184,23,37,41,20,93,103
184,107,42,20,22,40,114,100
93,184,21,47,44,22,94,107
163,184,36,33,46,22,117,102
184,198,47,23,37,33,95,93
170,184,26,47,50,24,111,115
184,177,51,24,46,29,108,101
184,121,52,24,42,34,115,112
177,184,0,1,1,0,99,111
184,177,2,0,0,2,130,128
184,177,3,0,0,3,109,121
177,184,1,3,3,1,94,103
149,184,0,0,0,0,117,101
149,184,1,0,0,1,109,115
149,184,3,1,1,3,103,124
184,149,2,3,3,2,119,107
149,184,3,3,3,3,100,113
184,142,0,0,0,0,106,110
184,142,0,1,1,0,98,99
142,184,2,0,0,2,115,80
142,184,3,0,0,3,115,128
108,185,0,0,0,0,105,85
185,87,0,2,1,1,89,109
185,171,2,3,1,4,116,110
185,150,3,3,4,1,109,105
38,185,0,7,4,3,106,98
45,185,5,4,4,6,111,95
185,192,5,7,6,6,84,96
52,185,7,6,5,8,107,102
192,185,8,7,5,9,102,93
59,185,0,16,5,10,114,116
185,52,6,10,8,9,116,111
185,19,7,10,8,9,105,116
199,185,4,14,7,11,101,108
185,178,8,11,11,8,100,96
171,185,7,13,9,11,113,120
185,38,10,11,5,15,105,110
157,185,3,20,11,12,97,126
185,108,12,12,9,14,108,114
185,171,12,13,9,15,97,107
185,157,12,14,4,21,107,87
150,185,16,11,13,14,97,107
185,199,16,15,9,20,108,110
